"trainM$fault_severity","X1","X2","X3"
0,0.967024087905884,0.0327183045446873,0.000257630192209035
0,0.997767210006714,0.00215673237107694,7.60873808758333e-05
1,0.629565298557281,0.370168894529343,0.000265794107690454
0,0.823745667934418,0.167394459247589,0.00885984115302563
0,0.669828414916992,0.308743476867676,0.0214281249791384
0,0.604219913482666,0.39382603764534,0.00195406214334071
2,0.196048334240913,0.227790847420692,0.576160788536072
0,0.999549806118011,0.000429902807809412,2.02774353965651e-05
0,0.839953601360321,0.137366086244583,0.022680314257741
0,0.999010801315308,0.000948243658058345,4.08995765610598e-05
0,0.825510799884796,0.160422161221504,0.0140670062974095
0,0.998928725719452,0.00103275047149509,3.85636194550898e-05
1,0.362174451351166,0.62928032875061,0.00854525994509459
0,0.431553900241852,0.0609247013926506,0.507521450519562
0,0.547625303268433,0.426829665899277,0.025545047596097
0,0.844749212265015,0.0871433094143867,0.0681075304746628
0,0.401482820510864,0.214488118886948,0.384029000997543
1,0.616988837718964,0.366795182228088,0.0162159837782383
0,0.292556136846542,0.155778169631958,0.551665723323822
1,0.357821345329285,0.633534550666809,0.00864410493522882
1,0.531568646430969,0.451800256967545,0.0166311208158731
0,0.754594027996063,0.169874101877213,0.0755318850278854
0,0.99709153175354,0.00281534669920802,9.31250979192555e-05
2,0.174107164144516,0.189640522003174,0.636252343654633
0,0.996045053005219,0.00390825187787414,4.66962883365341e-05
0,0.977590262889862,0.0223117992281914,9.79719989118166e-05
0,0.875097453594208,0.108605578541756,0.0162969902157784
0,0.52934741973877,0.442058116197586,0.0285944994539022
0,0.968661904335022,0.0311976186931133,0.000140517237014137
0,0.920396447181702,0.0686177238821983,0.0109858075156808
0,0.955954194068909,0.0429308488965034,0.00111494248267263
2,0.0192852206528187,0.00881317537277937,0.971901595592499
0,0.694753348827362,0.303946554660797,0.00130016275215894
0,0.980024397373199,0.0194486975669861,0.000526942079886794
0,0.973820209503174,0.0246613696217537,0.00151846290100366
0,0.995511174201965,0.00438348762691021,0.000105365848867223
0,0.999549806118011,0.000429902807809412,2.02774353965651e-05
0,0.990333616733551,0.00961671955883503,4.96775173814967e-05
2,0.327987939119339,0.107658371329308,0.564353704452515
0,0.914311230182648,0.0854917243123055,0.00019700663688127
0,0.354516893625259,0.631101191043854,0.0143819432705641
2,0.309859216213226,0.168524175882339,0.521616637706757
0,0.998393476009369,0.00159156881272793,1.49886236613384e-05
1,0.515234231948853,0.484358966350555,0.000406828243285418
1,0.231282889842987,0.76165372133255,0.00706336414441466
2,0.0972481817007065,0.313448816537857,0.589303016662598
2,0.411957740783691,0.265741646289825,0.322300642728806
0,0.927346348762512,0.072416327893734,0.000237316853599623
1,0.232526659965515,0.74578070640564,0.0216926336288452
1,0.524470150470734,0.475115746259689,0.000414120906498283
1,0.280698537826538,0.24165353178978,0.477647960186005
0,0.316121846437454,0.67670476436615,0.00717343017458916
1,0.0792020335793495,0.919424474239349,0.00137351546436548
0,0.787867069244385,0.211671516299248,0.000461479066871107
0,0.934410929679871,0.0609222799539566,0.00466675963252783
2,0.0303240362554789,0.0134490188211203,0.956226944923401
1,0.151285961270332,0.792462348937988,0.0562516748905182
1,0.210725009441376,0.73148912191391,0.0577858872711658
0,0.994012057781219,0.00583293056115508,0.000155017231008969
0,0.514860033988953,0.467852741479874,0.0172872561961412
1,0.289605051279068,0.708006978034973,0.00238796416670084
2,0.0704341903328896,0.228259295225143,0.701306462287903
0,0.995577216148376,0.00437342841178179,4.93680890940595e-05
0,0.930816650390625,0.0689791068434715,0.000204277661396191
1,0.264388352632523,0.436763077974319,0.29884859919548
1,0.327235370874405,0.195316284894943,0.477448344230652
0,0.93753445148468,0.0596322305500507,0.00283337873406708
0,0.312989264726639,0.640144348144531,0.0468664020299911
0,0.766772449016571,0.125756621360779,0.107470937073231
1,0.292360305786133,0.670114398002625,0.0375253036618233
2,0.285164773464203,0.242585211992264,0.472250014543533
0,0.958827912807465,0.0213300157338381,0.0198420584201813
0,0.515234231948853,0.484358966350555,0.000406828243285418
0,0.876434862613678,0.120005868375301,0.00355922197923064
2,0.285164773464203,0.242585211992264,0.472250014543533
0,0.946656465530396,0.042738676071167,0.010604809038341
0,0.849453330039978,0.128295063972473,0.02225162088871
1,0.457782775163651,0.482237815856934,0.0599794201552868
1,0.0505338981747627,0.90310537815094,0.0463607236742973
0,0.909215211868286,0.0885834023356438,0.00220133154653013
0,0.970277070999146,0.029600640758872,0.000122314115287736
0,0.92441862821579,0.0515969656407833,0.0239844545722008
1,0.0873074233531952,0.896171391010284,0.0165211204439402
1,0.291084051132202,0.703240156173706,0.00567580480128527
0,0.721839725971222,0.13142728805542,0.146732971072197
2,0.186653435230255,0.194584667682648,0.618761897087097
0,0.614144861698151,0.381352543830872,0.00450255023315549
0,0.928441286087036,0.0550964996218681,0.0164622403681278
1,0.211383283138275,0.555949747562408,0.2326670140028
1,0.143678262829781,0.818076252937317,0.0382454767823219
1,0.0151809770613909,0.821017205715179,0.163801819086075
1,0.140512466430664,0.591196060180664,0.268291443586349
1,0.180585354566574,0.801792621612549,0.0176219679415226
0,0.413545578718185,0.580198049545288,0.00625636707991362
0,0.966888904571533,0.0298532489687204,0.00325781898573041
0,0.997833549976349,0.00210994202643633,5.65389564144425e-05
0,0.984889388084412,0.0131744872778654,0.0019361519953236
1,0.0875981375575066,0.120237678289413,0.792164206504822
0,0.95155531167984,0.0482680015265942,0.000176713409018703
0,0.522578358650208,0.428620517253876,0.0488011427223682
2,0.173910558223724,0.0525041706860065,0.773585259914398
0,0.750713407993317,0.237552329897881,0.0117343096062541
1,0.557297646999359,0.442253947257996,0.000448372535174713
1,0.197562009096146,0.776997089385986,0.0254408847540617
0,0.930402040481567,0.0690762773156166,0.000521682028193027
0,0.82472550868988,0.115119852125645,0.0601546615362167
0,0.998393476009369,0.00159156881272793,1.49886236613384e-05
1,0.098146453499794,0.888958215713501,0.0128953699022532
0,0.83637934923172,0.149864971637726,0.0137556632980704
0,0.957625389099121,0.0422021336853504,0.000172463813214563
1,0.340637803077698,0.301819533109665,0.357542634010315
2,0.283958286046982,0.101297646760941,0.614744067192078
1,0.268779844045639,0.716253042221069,0.0149671351537108
0,0.986550569534302,0.0131669156253338,0.000282482360489666
0,0.738129377365112,0.239499136805534,0.0223714858293533
0,0.949256479740143,0.050600316375494,0.000143237644806504
0,0.898818254470825,0.100975230336189,0.000206527285627089
1,0.156139671802521,0.825448274612427,0.0184120312333107
0,0.559462308883667,0.382723391056061,0.0578143522143364
0,0.813025116920471,0.183149993419647,0.00382484192959964
0,0.668691217899323,0.306832402944565,0.0244764368981123
0,0.586126267910004,0.207604423165321,0.206269308924675
0,0.945745468139648,0.0490669161081314,0.00518766650930047
0,0.95463764667511,0.0451571047306061,0.000205278935027309
1,0.4539914727211,0.538332879543304,0.00767565937712789
0,0.928441286087036,0.0550964996218681,0.0164622403681278
0,0.610213875770569,0.388039112091064,0.00174700864590704
1,0.339695483446121,0.200622394680977,0.459682106971741
0,0.976623296737671,0.0230591148138046,0.000317585305310786
0,0.799080193042755,0.200555041432381,0.0003647580742836
2,0.694701254367828,0.23482246696949,0.0704762563109398
2,0.322726041078568,0.0799488350749016,0.597325146198273
0,0.957283556461334,0.0425775833427906,0.000138866656925529
0,0.680761516094208,0.318928182125092,0.000310318835545331
0,0.796065747737885,0.201791644096375,0.00214263587258756
1,0.113537505269051,0.876416385173798,0.0100461598485708
0,0.305408984422684,0.0870886966586113,0.607502281665802
0,0.909571707248688,0.079716682434082,0.0107116205617785
0,0.431068748235703,0.348339766263962,0.220591530203819
0,0.953071773052216,0.0446231104433537,0.0023051428142935
0,0.991472840309143,0.00827965047210455,0.000247532181674615
0,0.593149244785309,0.406382411718369,0.000468349870061502
0,0.955663204193115,0.0423311926424503,0.00200556800700724
0,0.958847522735596,0.0410112626850605,0.000141176991746761
0,0.996197879314423,0.00368624506518245,0.00011582367005758
2,0.304791659116745,0.0970824882388115,0.598125874996185
1,0.223756834864616,0.767098844051361,0.00914430990815163
0,0.998854994773865,0.00112862326204777,1.63779841386713e-05
0,0.522220075130463,0.395891964435577,0.0818879306316376
1,0.382276594638824,0.611049115657806,0.00667429063469172
0,0.234197840094566,0.0698952749371529,0.6959068775177
0,0.358583986759186,0.0767564252018929,0.564659595489502
1,0.43272003531456,0.503062307834625,0.0642176792025566
0,0.913979113101959,0.0575572773814201,0.0284636691212654
0,0.648161768913269,0.351433098316193,0.000405119615606964
0,0.210759684443474,0.778779089450836,0.0104612344875932
1,0.445027410984039,0.482757449150085,0.0722151547670364
0,0.754430592060089,0.245250701904297,0.000318695441819727
1,0.416509002447128,0.583071053028107,0.000419938209233806
0,0.909821808338165,0.0794940367341042,0.0106842145323753
1,0.435171455144882,0.541336834430695,0.0234917365014553
0,0.89543080329895,0.0765736401081085,0.0279955193400383
2,0.332362025976181,0.26369297504425,0.403944998979568
1,0.211689040064812,0.741525709629059,0.0467852577567101
0,0.876529633998871,0.116157196462154,0.00731318164616823
0,0.744481444358826,0.249118566513062,0.00639992626383901
0,0.999053776264191,0.000924883875995874,2.13518269447377e-05
1,0.508821904659271,0.490761399269104,0.000416693248553202
0,0.907985866069794,0.0806347206234932,0.0113794002681971
1,0.0606186836957932,0.93377161026001,0.00560968881472945
1,0.817395091056824,0.182311907410622,0.000292961281957105
1,0.734422266483307,0.236513823270798,0.029063893482089
0,0.999539375305176,0.000447243335656822,1.34436468215426e-05
1,0.102155447006226,0.892929017543793,0.00491560529917479
0,0.898282051086426,0.0898660570383072,0.0118518732488155
1,0.425681412220001,0.572941899299622,0.00137666380032897
0,0.999795377254486,0.000193917963770218,1.06662719190354e-05
0,0.872219145298004,0.127552092075348,0.000228773584240116
0,0.935879409313202,0.0468450039625168,0.0172756277024746
1,0.524470150470734,0.475115746259689,0.000414120906498283
0,0.992253482341766,0.00763857970014215,0.000107995052530896
1,0.474529653787613,0.525134146213531,0.000336171564413235
0,0.348515003919601,0.640604794025421,0.0108801787719131
0,0.995759904384613,0.00413598399609327,0.000104158956673928
0,0.85077166557312,0.148943930864334,0.000284353416645899
0,0.976623296737671,0.0230591148138046,0.000317585305310786
1,0.151646688580513,0.682397663593292,0.165955632925034
0,0.951650202274323,0.0481720864772797,0.000177751120645553
0,0.990333616733551,0.00961671955883503,4.96775173814967e-05
0,0.371789336204529,0.210751608014107,0.417459070682526
1,0.118311941623688,0.875121712684631,0.0065663019195199
0,0.575646817684174,0.424117118120193,0.000236035513808019
1,0.227653115987778,0.724654495716095,0.0476923324167728
0,0.988749861717224,0.0111934943124652,5.6616041547386e-05
0,0.895554780960083,0.0900067910552025,0.0144383730366826
0,0.962156116962433,0.0376199223101139,0.000223924391320907
0,0.809394717216492,0.178672015666962,0.0119333183392882
2,0.235931485891342,0.0630102455615997,0.701058268547058
2,0.484868049621582,0.123496517539024,0.391635417938232
0,0.817619800567627,0.168515965342522,0.0138642396777868
1,0.0558800809085369,0.691569626331329,0.252550333738327
0,0.369084924459457,0.0391503050923347,0.591764807701111
0,0.428675085306168,0.276764452457428,0.294560492038727
0,0.930073380470276,0.0697899013757706,0.00013671831402462
0,0.95189356803894,0.0406940877437592,0.00741228694096208
0,0.942548394203186,0.0572454668581486,0.000206164215342142
2,0.399254500865936,0.268839597702026,0.331905871629715
1,0.515234231948853,0.484358966350555,0.000406828243285418
0,0.912708699703217,0.0770154893398285,0.0102758584544063
0,0.653805911540985,0.312714695930481,0.0334794223308563
0,0.923670470714569,0.0761440768837929,0.000185479831998236
0,0.96059376001358,0.0391801670193672,0.000226076590479352
0,0.70434159040451,0.275175005197525,0.0204834192991257
0,0.561701774597168,0.37054181098938,0.0677563920617104
0,0.918681144714355,0.081167921423912,0.000150973835843615
1,0.61731231212616,0.382329523563385,0.000358158227754757
0,0.43329593539238,0.558843731880188,0.00786032900214195
0,0.792709350585938,0.168915688991547,0.0383749715983868
1,0.456958472728729,0.542579352855682,0.000462197145679966
0,0.524470150470734,0.475115746259689,0.000414120906498283
0,0.312473684549332,0.389892339706421,0.29763400554657
1,0.0877440646290779,0.444799482822418,0.467456459999084
0,0.993850708007812,0.00610001618042588,4.92059771204367e-05
0,0.92224258184433,0.0776016563177109,0.000155728121171705
0,0.993097245693207,0.00667396746575832,0.00022879199241288
0,0.813793420791626,0.133468434214592,0.0527380853891373
1,0.335943430662155,0.254509478807449,0.409547090530396
1,0.0876777842640877,0.904589533805847,0.00773262092843652
0,0.866007924079895,0.118791438639164,0.0152006652206182
1,0.549298167228699,0.450344353914261,0.000357494078343734
0,0.9614577293396,0.0383976176381111,0.000144650868605822
2,0.290557533502579,0.356863021850586,0.352579385042191
1,0.875800549983978,0.122982114553452,0.00121725641656667
2,0.37740159034729,0.220901757478714,0.401696681976318
0,0.402412831783295,0.394035458564758,0.203551694750786
1,0.62682831287384,0.335606157779694,0.0375655516982079
2,0.225123479962349,0.329626470804214,0.445250004529953
0,0.997590780258179,0.00237639807164669,3.28089445247315e-05
1,0.433463782072067,0.565640389919281,0.000895814970135689
0,0.660596191883087,0.336579769849777,0.00282404571771622
0,0.78716778755188,0.21261502802372,0.000217161636101082
0,0.967254757881165,0.0259923432022333,0.0067529221996665
0,0.577547490596771,0.353260964155197,0.0691915154457092
0,0.899876952171326,0.0571482144296169,0.0429748632013798
1,0.0838998630642891,0.907735884189606,0.00836425740271807
0,0.978727638721466,0.0211600996553898,0.000112269030069001
0,0.884161055088043,0.115418910980225,0.000420036114519462
0,0.967136025428772,0.032689031213522,0.000174912376678549
0,0.968527555465698,0.0313298180699348,0.000142602235428058
1,0.0841943398118019,0.899189591407776,0.0166161004453897
1,0.152571395039558,0.846364259719849,0.00106436782516539
1,0.249926462769508,0.742735803127289,0.00733773224055767
2,0.183312028646469,0.347850412130356,0.468837589025497
2,0.0393863581120968,0.0174598898738623,0.94315379858017
0,0.468072265386581,0.0614224523305893,0.47050529718399
0,0.976379096508026,0.0235202573239803,0.000100678575108759
2,0.0899174362421036,0.0304426234215498,0.87963992357254
1,0.663585007190704,0.336095541715622,0.000319452839903533
0,0.465666890144348,0.436072826385498,0.098260261118412
1,0.204240098595619,0.795270264148712,0.000489654194097966
1,0.692624926567078,0.30164161324501,0.00573350628837943
0,0.957283556461334,0.0425775833427906,0.000138866656925529
0,0.551746726036072,0.447877109050751,0.000376185867935419
1,0.370941162109375,0.628756642341614,0.000302148459013551
1,0.432837396860123,0.513014495372772,0.0541481375694275
2,0.0592914372682571,0.0696999281644821,0.871008574962616
0,0.8516685962677,0.1386838555336,0.0096474951133132
0,0.973820209503174,0.0246613696217537,0.00151846290100366
0,0.843765497207642,0.143681570887566,0.0125529002398252
0,0.99166214466095,0.00814132764935493,0.000196461100131273
0,0.914476096630096,0.0611675009131432,0.0243564341217279
1,0.223554477095604,0.775277435779572,0.00116813741624355
1,0.395211338996887,0.604326784610748,0.000461907562566921
0,0.493497639894485,0.111954294145107,0.394548088312149
0,0.810286164283752,0.178868800401688,0.0108450390398502
0,0.996398687362671,0.00357337924651802,2.7870048143086e-05
1,0.309289634227753,0.681699752807617,0.00901059620082378
0,0.413302332162857,0.0633474662899971,0.523350238800049
1,0.187664970755577,0.765259981155396,0.0470749959349632
1,0.189855545759201,0.755686461925507,0.0544579736888409
1,0.0611044056713581,0.920564711093903,0.0183309447020292
0,0.625209867954254,0.332079917192459,0.042710155248642
1,0.46298936009407,0.529872000217438,0.00713863642886281
1,0.518248081207275,0.452849239110947,0.0289026945829391
1,0.241488426923752,0.755184888839722,0.00332671334035695
1,0.818077683448792,0.18163038790226,0.000291866104817018
0,0.698800921440125,0.300786912441254,0.000412207009503618
0,0.637142241001129,0.362545132637024,0.000312630785629153
1,0.214923560619354,0.783183693885803,0.00189270172268152
2,0.395214289426804,0.200171545147896,0.404614150524139
0,0.626070618629456,0.361165314912796,0.0127640618011355
0,0.983249187469482,0.0147943301126361,0.00195655366405845
0,0.988730370998383,0.0110956961289048,0.000173967826412991
2,0.531448483467102,0.051557544618845,0.416994005441666
0,0.957283556461334,0.0425775833427906,0.000138866656925529
0,0.825834810733795,0.173490226268768,0.000674942333716899
1,0.473057746887207,0.427899718284607,0.0990425124764442
0,0.645570695400238,0.280320584774017,0.0741087645292282
0,0.660098433494568,0.292720973491669,0.0471806079149246
0,0.571999251842499,0.404576778411865,0.0234239865094423
0,0.89489358663559,0.0820136219263077,0.0230927504599094
0,0.682457327842712,0.317282497882843,0.000260135799180716
1,0.349179178476334,0.629475891590118,0.0213448964059353
0,0.883768796920776,0.077159695327282,0.0390714667737484
2,0.336193889379501,0.101711250841618,0.562094867229462
0,0.873969435691833,0.125581189990044,0.000449339102488011
0,0.834967017173767,0.159247353672981,0.00578559190034866
0,0.995581805706024,0.00428810203447938,0.000130125277792104
0,0.728133499622345,0.268546253442764,0.00332028651610017
0,0.97074830532074,0.0286294352263212,0.000622234947513789
1,0.39488160610199,0.58767431974411,0.0174441169947386
0,0.836788654327393,0.16288261115551,0.00032869738060981
0,0.931417405605316,0.0683585181832314,0.000224018935114145
0,0.882267355918884,0.0518557094037533,0.0658769384026527
1,0.311478555202484,0.684058904647827,0.00446257274597883
0,0.962215006351471,0.035994041711092,0.00179097626823932
0,0.939548790454865,0.0580377764999866,0.00241348776035011
0,0.969359934329987,0.0273739472031593,0.00326614477671683
1,0.225977435708046,0.701920807361603,0.0721017271280289
1,0.490783661603928,0.246434912085533,0.262781471014023
0,0.97598671913147,0.0239126458764076,0.000100638113508467
0,0.366412907838821,0.62196296453476,0.0116241369396448
0,0.590959310531616,0.324845731258392,0.0841949135065079
0,0.960236728191376,0.0395239293575287,0.000239348795730621
0,0.769865930080414,0.201332435011864,0.0288015939295292
0,0.986403226852417,0.0133964931592345,0.000200266498723067
0,0.973059177398682,0.0267215520143509,0.000219233319512568
2,0.113034836947918,0.0333291105926037,0.853636026382446
1,0.65874320268631,0.340440988540649,0.000815815350506455
1,0.0823704600334167,0.914751827716827,0.00287771760486066
1,0.157787352800369,0.806749761104584,0.0354629307985306
0,0.626031041145325,0.251530528068542,0.122438460588455
0,0.810219705104828,0.189438655972481,0.000341661012498662
0,0.369240760803223,0.629660069942474,0.00109919277019799
0,0.979912221431732,0.0195672214031219,0.000520519446581602
0,0.996207714080811,0.00376293412409723,2.93484245048603e-05
1,0.354499638080597,0.632801055908203,0.0126993004232645
0,0.529695749282837,0.450727343559265,0.0195768941193819
0,0.986550569534302,0.0131669156253338,0.000282482360489666
1,0.597037017345428,0.327553689479828,0.0754093155264854
2,0.229567259550095,0.0275639314204454,0.742868781089783
0,0.357863813638687,0.0729901418089867,0.569146037101746
0,0.970043659210205,0.0298011023551226,0.000155227317009121
0,0.839953601360321,0.137366086244583,0.022680314257741
0,0.818077683448792,0.18163038790226,0.000291866104817018
2,0.099857434630394,0.171606957912445,0.728535592556
0,0.780084908008575,0.219629675149918,0.00028540167841129
1,0.520158052444458,0.479431211948395,0.000410716107580811
0,0.61411851644516,0.308364450931549,0.077517032623291
0,0.999033808708191,0.000931401620618999,3.47791828971822e-05
0,0.663176596164703,0.277781397104263,0.0590420253574848
0,0.868782639503479,0.0974406450986862,0.0337767191231251
1,0.492062747478485,0.507518112659454,0.000419116724515334
0,0.817395091056824,0.182311907410622,0.000292961281957105
0,0.993630707263947,0.00621289620175958,0.00015641248319298
0,0.962813854217529,0.0353014282882214,0.00188474089372903
0,0.997795104980469,0.00216256571002305,4.23746714659501e-05
2,0.294894188642502,0.0776094272732735,0.627496421337128
0,0.694545447826385,0.295082062482834,0.0103725185617805
1,0.111967481672764,0.705659747123718,0.182372808456421
0,0.97419273853302,0.0250318963080645,0.000775346765294671
1,0.0657311156392097,0.897854149341583,0.036414809525013
0,0.788718104362488,0.210796654224396,0.000485260738059878
2,0.248991563916206,0.0707200393080711,0.680288374423981
1,0.365236043930054,0.620655536651611,0.0141084147617221
0,0.903671979904175,0.0696664750576019,0.0266615394502878
0,0.936807572841644,0.0630122125148773,0.00018014365923591
0,0.991953670978546,0.00764935510233045,0.000396927498513833
0,0.611629605293274,0.364858537912369,0.0235118605196476
0,0.567846059799194,0.431771457195282,0.000382479600375518
0,0.859215974807739,0.137270271778107,0.00351378438062966
0,0.515916228294373,0.439312785863876,0.0447709858417511
0,0.999539375305176,0.000447243335656822,1.34436468215426e-05
0,0.926619350910187,0.0619744509458542,0.0114062242209911
2,0.0195629522204399,0.0342747457325459,0.946162343025208
0,0.996341526508331,0.00354628590866923,0.00011214085679967
1,0.602590084075928,0.380843877792358,0.0165660995990038
0,0.996302843093872,0.00366336363367736,3.375352389412e-05
0,0.968988060951233,0.0296477228403091,0.0013642453122884
2,0.263693809509277,0.080704502761364,0.655601680278778
1,0.278562158346176,0.7209552526474,0.0004825163341593
0,0.960510075092316,0.035216961055994,0.00427292892709374
1,0.235605686903,0.761551856994629,0.00284246983937919
0,0.567102134227753,0.432414770126343,0.000483032141346484
0,0.979407429695129,0.020493570715189,9.89603577181697e-05
2,0.217365697026253,0.0998252555727959,0.682809114456177
0,0.999183595180511,0.000774939660914242,4.1397608583793e-05
0,0.913410425186157,0.0831324905157089,0.00345704611390829
1,0.428966671228409,0.558529198169708,0.0125041352584958
0,0.780084908008575,0.219629675149918,0.00028540167841129
2,0.368410378694534,0.0932244807481766,0.538365125656128
0,0.815737366676331,0.11892956495285,0.0653330832719803
1,0.209772825241089,0.775132477283478,0.0150947021320462
1,0.320629864931107,0.672128677368164,0.00724146468564868
0,0.887585878372192,0.11087953299284,0.00153453461825848
0,0.994745016098022,0.00507227005437016,0.000182708405191079
0,0.987732172012329,0.0112271727994084,0.00104058545548469
0,0.998393476009369,0.00159156881272793,1.49886236613384e-05
0,0.973886787891388,0.021722499281168,0.00439065601676702
0,0.729602754116058,0.269840031862259,0.000557179155293852
1,0.418337672948837,0.513475120067596,0.0681871995329857
0,0.916088104248047,0.0835696384310722,0.000342270883265883
1,0.718537211418152,0.281172811985016,0.000289968971628696
0,0.839527547359467,0.154444977641106,0.00602751551195979
0,0.83665144443512,0.159183651208878,0.00416489178314805
0,0.98930561542511,0.010564231313765,0.000130237094708718
0,0.998259842395782,0.00170350074768066,3.6653033021139e-05
2,0.105056770145893,0.0506703667342663,0.84427285194397
1,0.478929281234741,0.519588232040405,0.00148249219637364
1,0.223114177584648,0.756639242172241,0.0202465523034334
0,0.969359934329987,0.0273739472031593,0.00326614477671683
1,0.556325137615204,0.442410171031952,0.00126469600945711
1,0.155041635036469,0.760424256324768,0.0845341384410858
1,0.419341266155243,0.498266756534576,0.0823919773101807
0,0.97889369726181,0.0210104323923588,9.58807286224328e-05
2,0.266172677278519,0.22642894089222,0.507398366928101
0,0.998413920402527,0.00153820018749684,4.78531874250621e-05
1,0.456958472728729,0.542579352855682,0.000462197145679966
0,0.751094460487366,0.234512686729431,0.014392907731235
2,0.0761647894978523,0.105795376002789,0.818039834499359
0,0.254687905311584,0.0696578994393349,0.675654172897339
1,0.118564836680889,0.853829085826874,0.0276061072945595
0,0.686784088611603,0.278850525617599,0.0343654453754425
1,0.320150852203369,0.671124517917633,0.00872466899454594
1,0.360171973705292,0.625519692897797,0.0143083874136209
0,0.937031924724579,0.0249836035072803,0.0379844829440117
0,0.979162693023682,0.0204544439911842,0.000382893631467596
1,0.701978802680969,0.297603368759155,0.00041783379856497
0,0.984317421913147,0.0138201396912336,0.00186239462345839
0,0.982400834560394,0.0174449346959591,0.000154152061440982
1,0.377512514591217,0.621530830860138,0.000956643023528159
0,0.95306396484375,0.039399765431881,0.00753625435754657
0,0.95722621679306,0.0425960011780262,0.000177766545675695
